country,year,BIPpk,Lebenserwartung,Fertilitätsrate,iso3c,region,income
Pakistan,1996,3395.56991437883,61.773,5.571,PAK,South Asia,Lower middle income
Pakistan,1997,3332.9655580955,62.039,5.442,PAK,South Asia,Lower middle income
Pakistan,1998,3322.00266676239,62.303,5.308,PAK,South Asia,Lower middle income
Pakistan,1999,3349.65841934193,62.564,5.172,PAK,South Asia,Lower middle income
Pakistan,2000,3401.1133261497,62.82,5.037,PAK,South Asia,Lower middle income
Pakistan,2001,3382.17412026939,63.066,4.904,PAK,South Asia,Lower middle income
Pakistan,2002,3407.85819055089,63.3,4.774,PAK,South Asia,Lower middle income
Pakistan,2003,3490.30889892319,63.522,4.648,PAK,South Asia,Lower middle income
Pakistan,2004,3662.06701535637,63.736,4.528,PAK,South Asia,Lower middle income
Pakistan,2018,4927.9214480849,,,PAK,South Asia,Lower middle income
Pakistan,2006,3998.62037163523,64.176,4.31,PAK,South Asia,Lower middle income
Pakistan,2007,4097.30469789065,64.42,4.211,PAK,South Asia,Lower middle income
Pakistan,2008,4073.77376712487,64.685,4.118,PAK,South Asia,Lower middle income
Pakistan,2009,4096.60887275591,64.969,4.031,PAK,South Asia,Lower middle income
Pakistan,2010,4071.97605979452,65.264,3.951,PAK,South Asia,Lower middle income
Pakistan,2011,4094.52711205909,65.562,3.88,PAK,South Asia,Lower middle income
Pakistan,2012,4148.9425472701,65.849,3.816,PAK,South Asia,Lower middle income
Pakistan,2013,4241.18504011363,66.117,3.759,PAK,South Asia,Lower middle income
Pakistan,2014,4347.52750642688,66.36,3.708,PAK,South Asia,Lower middle income
Pakistan,2015,4459.146517241,66.577,3.66,PAK,South Asia,Lower middle income
Pakistan,2016,4608.52721363451,66.77,3.612,PAK,South Asia,Lower middle income
Pakistan,2017,4771.2052358543,66.947,3.562,PAK,South Asia,Lower middle income
Pakistan,2019,,,,PAK,South Asia,Lower middle income
Poland,2013,23555.4957596892,77,1.29,POL,Europe & Central Asia,High income
Poland,1960,,67.6804878048781,2.98,POL,Europe & Central Asia,High income
Poland,1961,,67.7780487804878,2.83,POL,Europe & Central Asia,High income
Poland,1962,,67.4268292682927,2.72,POL,Europe & Central Asia,High income
Poland,1963,,68.3756097560976,2.7,POL,Europe & Central Asia,High income
Poland,1964,,68.6292682926829,2.57,POL,Europe & Central Asia,High income
Poland,1965,,69.4292682926829,2.52,POL,Europe & Central Asia,High income
Poland,1966,,69.8268292682927,2.34,POL,Europe & Central Asia,High income
Poland,1967,,69.4243902439024,2.33,POL,Europe & Central Asia,High income
Poland,1968,,70.219512195122,2.24,POL,Europe & Central Asia,High income
Poland,1969,,69.719512195122,2.2,POL,Europe & Central Asia,High income
Poland,1970,,69.8682926829268,2.2,POL,Europe & Central Asia,High income
Poland,1971,,69.6121951219512,2.25,POL,Europe & Central Asia,High income
Poland,1972,,70.6658536585366,2.24,POL,Europe & Central Asia,High income
Poland,1973,,70.6634146341463,2.26,POL,Europe & Central Asia,High income
Poland,1974,,71.1170731707317,2.26,POL,Europe & Central Asia,High income
Poland,1975,,70.5609756097561,2.27,POL,Europe & Central Asia,High income
Poland,1976,,70.6560975609756,2.3,POL,Europe & Central Asia,High income
Poland,1977,,70.4024390243902,2.23,POL,Europe & Central Asia,High income
Poland,1978,,70.3512195121951,2.21,POL,Europe & Central Asia,High income
Poland,1979,,70.7512195121951,2.28,POL,Europe & Central Asia,High income
Poland,1980,,70.0975609756098,2.28,POL,Europe & Central Asia,High income
Poland,1981,,71.0512195121951,2.24,POL,Europe & Central Asia,High income
Poland,1982,,71.1024390243903,2.34,POL,Europe & Central Asia,High income
Poland,1983,,71,2.42,POL,Europe & Central Asia,High income
Poland,1984,,70.8,2.37,POL,Europe & Central Asia,High income
Poland,1985,,70.5487804878049,2.33,POL,Europe & Central Asia,High income
Poland,1986,,70.8487804878049,2.22,POL,Europe & Central Asia,High income
Poland,1987,,70.8975609756098,2.15,POL,Europe & Central Asia,High income
Poland,1988,,71.3317073170732,2.13,POL,Europe & Central Asia,High income
Poland,1989,,71.0439024390244,2.08,POL,Europe & Central Asia,High income
Poland,1990,10276.623820759,70.890243902439,2.06,POL,Europe & Central Asia,High income
Poland,1991,9521.82727885082,70.5878048780488,2.07,POL,Europe & Central Asia,High income
Poland,1992,9731.40896837062,71.090243902439,1.95,POL,Europe & Central Asia,High income
Poland,1993,10069.5445594459,71.5951219512195,1.87,POL,Europe & Central Asia,High income
Poland,1994,10580.1566152448,71.6951219512195,1.81,POL,Europe & Central Asia,High income
Poland,1995,11300.3266009083,71.8926829268293,1.62,POL,Europe & Central Asia,High income
Poland,1996,11975.6257291412,72.2463414634146,1.59,POL,Europe & Central Asia,High income
Poland,1997,12740.831482963,72.6463414634146,1.51,POL,Europe & Central Asia,High income
Poland,1998,13324.0288134225,72.9975609756098,1.44,POL,Europe & Central Asia,High income
Poland,1999,13943.6923689174,73.0439024390244,1.38,POL,Europe & Central Asia,High income
Poland,2000,14732.5297696054,73.7487804878049,1.37,POL,Europe & Central Asia,High income
Poland,2001,14920.4714988641,74.2,1.31,POL,Europe & Central Asia,High income
Poland,2002,15232.1588861243,74.4975609756098,1.25,POL,Europe & Central Asia,High income
Poland,2003,15785.4322298921,74.5975609756098,1.22,POL,Europe & Central Asia,High income
Poland,2004,16605.8275088949,74.8463414634146,1.23,POL,Europe & Central Asia,High income
Poland,2005,17193.5341241591,74.9951219512195,1.24,POL,Europe & Central Asia,High income
Poland,2006,18267.6045586066,75.1439024390244,1.27,POL,Europe & Central Asia,High income
Poland,2007,19563.3040651531,75.2439024390244,1.31,POL,Europe & Central Asia,High income
Poland,2008,20391.9018197632,75.5439024390244,1.39,POL,Europe & Central Asia,High income
Poland,2009,20952.7878697904,75.6951219512195,1.4,POL,Europe & Central Asia,High income
Poland,2010,21770.6300925472,76.2463414634146,1.41,POL,Europe & Central Asia,High income
Poland,2011,22850.6388460286,76.6951219512195,1.33,POL,Europe & Central Asia,High income
Poland,2012,23218.111053155,76.7463414634146,1.33,POL,Europe & Central Asia,High income
Poland,2015,25307.243943053,77.4512195121951,1.32,POL,Europe & Central Asia,High income
Poland,2016,26093.5171490765,77.8512195121951,1.39,POL,Europe & Central Asia,High income
Poland,2017,27346.2798115555,77.8512195121951,1.39,POL,Europe & Central Asia,High income
Poland,2014,24355.3943027322,77.6024390243903,1.32,POL,Europe & Central Asia,High income
Poland,2019,,,,POL,Europe & Central Asia,High income
Poland,2018,28751.648652259,,,POL,Europe & Central Asia,High income
Puerto Rico,1992,23457.7153730005,73.9463658536585,2.179,PRI,Latin America & Caribbean,High income
Puerto Rico,1993,24341.3525584424,73.9208780487805,2.153,PRI,Latin America & Caribbean,High income
Puerto Rico,1991,22579.0914562659,74.0388048780488,2.201,PRI,Latin America & Caribbean,High income
Puerto Rico,1960,,68.7196097560976,4.657,PRI,Latin America & Caribbean,High income
Puerto Rico,1961,,68.9431707317073,4.547,PRI,Latin America & Caribbean,High income
Puerto Rico,1962,,69.1454390243903,4.411,PRI,Latin America & Caribbean,High income
Puerto Rico,1963,,69.356,4.252,PRI,Latin America & Caribbean,High income
Puerto Rico,1964,,69.5932926829268,4.075,PRI,Latin America & Caribbean,High income
Puerto Rico,1965,,69.870756097561,3.888,PRI,Latin America & Caribbean,High income
Puerto Rico,1966,,70.1867073170732,3.703,PRI,Latin America & Caribbean,High income
Puerto Rico,1967,,70.523512195122,3.53,PRI,Latin America & Caribbean,High income
Puerto Rico,1968,,70.8641463414634,3.377,PRI,Latin America & Caribbean,High income
Puerto Rico,1969,,71.2026097560976,3.248,PRI,Latin America & Caribbean,High income
Puerto Rico,1970,,71.5355365853659,3.146,PRI,Latin America & Caribbean,High income
Puerto Rico,1971,,71.8590975609756,3.068,PRI,Latin America & Caribbean,High income
Puerto Rico,1972,,72.1694634146342,3.006,PRI,Latin America & Caribbean,High income
Puerto Rico,1973,,72.4647317073171,2.955,PRI,Latin America & Caribbean,High income
Puerto Rico,1974,,72.7379024390244,2.908,PRI,Latin America & Caribbean,High income
Puerto Rico,1975,,72.9824634146342,2.864,PRI,Latin America & Caribbean,High income
Puerto Rico,1976,,73.1908292682927,2.818,PRI,Latin America & Caribbean,High income
Puerto Rico,1977,,73.3613170731707,2.769,PRI,Latin America & Caribbean,High income
Puerto Rico,1978,,73.4987317073171,2.718,PRI,Latin America & Caribbean,High income
Puerto Rico,1979,,73.6064390243902,2.664,PRI,Latin America & Caribbean,High income
Puerto Rico,1980,,73.700243902439,2.607,PRI,Latin America & Caribbean,High income
Puerto Rico,1981,,73.7974634146342,2.548,PRI,Latin America & Caribbean,High income
Puerto Rico,1982,,73.9085853658537,2.49,PRI,Latin America & Caribbean,High income
Puerto Rico,1983,,74.0366341463415,2.436,PRI,Latin America & Caribbean,High income
Puerto Rico,1984,,74.1776341463415,2.387,PRI,Latin America & Caribbean,High income
Puerto Rico,1985,,74.3091951219512,2.344,PRI,Latin America & Caribbean,High income
Puerto Rico,1986,,74.4003902439025,2.308,PRI,Latin America & Caribbean,High income
Puerto Rico,1987,,74.4309756097561,2.279,PRI,Latin America & Caribbean,High income
Puerto Rico,1988,,74.3940975609756,2.256,PRI,Latin America & Caribbean,High income
Puerto Rico,1989,,74.2989512195122,2.236,PRI,Latin America & Caribbean,High income
Puerto Rico,1990,22227.1844890834,74.1691707317073,2.219,PRI,Latin America & Caribbean,High income
Puerto Rico,2004,36040.4112393733,78.1758536585366,1.7822,PRI,Latin America & Caribbean,High income
Puerto Rico,2005,35375.2997331923,78.2960975609756,1.7702,PRI,Latin America & Caribbean,High income
Puerto Rico,2006,35024.7199035189,78.4163414634146,1.7123,PRI,Latin America & Caribbean,High income
Puerto Rico,1994,25125.7963064436,73.9769024390244,2.122,PRI,Latin America & Caribbean,High income
Puerto Rico,1995,26027.2254325748,74.1245609756098,2.086,PRI,Latin America & Caribbean,High income
Puerto Rico,1996,26332.3432957974,74.3614634146342,1.94,PRI,Latin America & Caribbean,High income
Puerto Rico,1997,27361.9218033867,74.6640487804878,1.9,PRI,Latin America & Caribbean,High income
Puerto Rico,1998,28709.7391180892,75.0072926829268,1.9,PRI,Latin America & Caribbean,High income
Puerto Rico,1999,30105.9848363114,75.375487804878,1.97425,PRI,Latin America & Caribbean,High income
Puerto Rico,2000,31005.1757930207,76.6892682926829,2.0485,PRI,Latin America & Caribbean,High income
Puerto Rico,2001,32892.166032201,77.0668292682927,1.9346,PRI,Latin America & Caribbean,High income
Puerto Rico,2002,33150.8380086608,77.7604878048781,1.8317,PRI,Latin America & Caribbean,High income
Puerto Rico,2003,33147.7934545078,78.0712195121951,1.7624,PRI,Latin America & Caribbean,High income
Puerto Rico,2017,35454.4062661604,79.6345365853659,1.101,PRI,Latin America & Caribbean,High income
Puerto Rico,2018,35085.2973139475,,,PRI,Latin America & Caribbean,High income
Puerto Rico,2019,,,,PRI,Latin America & Caribbean,High income
Puerto Rico,2007,34820.7718567863,78.4258536585366,1.6505,PRI,Latin America & Caribbean,High income
Puerto Rico,2008,34379.7377220845,77.9629268292683,1.6516,PRI,Latin America & Caribbean,High income
Puerto Rico,2009,33892.8481363725,78.191,1.6528,PRI,Latin America & Caribbean,High income
Puerto Rico,2010,33924.0641516911,78.4190975609756,1.6235,PRI,Latin America & Caribbean,High income
Puerto Rico,2011,34195.6510701376,78.6406585365854,1.5965,PRI,Latin America & Caribbean,High income
Puerto Rico,2012,34622.060371829,78.8475853658537,1.5425,PRI,Latin America & Caribbean,High income
Puerto Rico,2013,34913.6331753494,79.0343414634146,1.47,PRI,Latin America & Caribbean,High income
Puerto Rico,2014,35066.0568593182,79.2024634146342,1.432,PRI,Latin America & Caribbean,High income
Puerto Rico,2015,35314.5413489212,79.353487804878,1.3365,PRI,Latin America & Caribbean,High income
Puerto Rico,2016,35550.9548678774,79.4949756097561,1.2425,PRI,Latin America & Caribbean,High income
West Bank and Gaza,2014,4445.30747041337,73.303,4.067,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2015,4493.61207984613,73.442,3.955,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2016,4600.68539961298,73.589,3.844,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1960,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1961,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1962,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1963,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1964,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1965,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1966,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1967,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1968,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1969,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1970,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1971,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1972,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1973,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1974,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1975,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1976,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1977,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1978,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1979,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1980,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1981,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1982,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1983,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1984,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1985,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1986,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1987,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1988,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1989,,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1990,,68.048,6.718,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1991,,68.433,6.674,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1992,,68.795,6.607,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1993,,69.135,6.515,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1994,3236.19636824262,69.455,6.396,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1995,3314.76116279982,69.757,6.251,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1996,3208.11989948587,70.041,6.085,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1997,3517.56995431349,70.309,5.907,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1998,3920.32000968822,70.56,5.727,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,1999,4137.84386377844,70.797,5.55,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2000,3688.34210113563,71.022,5.383,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2001,3260.54467926006,71.239,5.231,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2002,2781.34197978374,71.447,5.094,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2003,3091.16637072217,71.648,4.973,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2004,3324.83440684828,71.842,4.867,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2005,3590.93517385068,72.028,4.776,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2006,3363.80570536278,72.203,4.699,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2007,3495.04252198951,72.366,4.631,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2008,3606.89983826492,72.517,4.567,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2009,3816.16507033626,72.656,4.504,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2010,4019.48506667715,72.788,4.437,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2011,4405.77857347918,72.915,4.36,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2012,4568.50907041582,73.041,4.272,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2013,4559.03225887244,73.17,4.174,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2017,4651.72364458842,73.74,3.738,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2018,4576.43249715837,,,PSE,Middle East & North Africa,Lower middle income
West Bank and Gaza,2019,,,,PSE,Middle East & North Africa,Lower middle income
Portugal,1996,22529.9200028742,75.2609756097561,1.44,PRT,Europe & Central Asia,High income
Portugal,1960,,63.2729024390244,3.16,PRT,Europe & Central Asia,High income
Portugal,1961,,63.6863658536585,3.21,PRT,Europe & Central Asia,High income
Portugal,1962,,64.0952195121951,3.23,PRT,Europe & Central Asia,High income
Portugal,1963,,64.496512195122,3.12,PRT,Europe & Central Asia,High income
Portugal,1964,,64.8912682926829,3.21,PRT,Europe & Central Asia,High income
Portugal,1965,,65.2800487804878,3.15,PRT,Europe & Central Asia,High income
Portugal,1966,,65.6634634146342,3.16,PRT,Europe & Central Asia,High income
Portugal,1967,,66.0455365853659,3.16,PRT,Europe & Central Asia,High income
Portugal,1968,,66.4272926829268,3.12,PRT,Europe & Central Asia,High income
Portugal,1969,,66.8127073170732,3.12,PRT,Europe & Central Asia,High income
Portugal,1970,,67.0731707317073,3.01,PRT,Europe & Central Asia,High income
Portugal,1971,,66.7707317073171,3,PRT,Europe & Central Asia,High income
Portugal,1972,,68.3243902439024,2.86,PRT,Europe & Central Asia,High income
Portugal,1973,,67.5243902439024,2.77,PRT,Europe & Central Asia,High income
Portugal,1974,,68.019512195122,2.7,PRT,Europe & Central Asia,High income
Portugal,1975,,68.309756097561,2.75,PRT,Europe & Central Asia,High income
Portugal,1976,,68.8609756097561,2.82,PRT,Europe & Central Asia,High income
Portugal,1977,,70.0121951219512,2.69,PRT,Europe & Central Asia,High income
Portugal,1978,,70.3170731707317,2.45,PRT,Europe & Central Asia,High income
Portugal,1979,,71.1682926829268,2.31,PRT,Europe & Central Asia,High income
Portugal,1980,,71.2146341463415,2.25,PRT,Europe & Central Asia,High income
Portugal,1981,,71.6146341463415,2.13,PRT,Europe & Central Asia,High income
Portugal,1982,,72.4146341463415,2.07,PRT,Europe & Central Asia,High income
Portugal,1983,,72.2658536585366,1.95,PRT,Europe & Central Asia,High income
Portugal,1984,,72.5146341463415,1.9,PRT,Europe & Central Asia,High income
Portugal,1985,,72.8146341463415,1.72,PRT,Europe & Central Asia,High income
Portugal,1986,,73.2658536585366,1.66,PRT,Europe & Central Asia,High income
Portugal,1987,,73.6658536585366,1.62,PRT,Europe & Central Asia,High income
Portugal,1988,,73.7146341463415,1.61,PRT,Europe & Central Asia,High income
Portugal,1989,,74.2658536585366,1.57,PRT,Europe & Central Asia,High income
Portugal,1990,20166.9279938074,73.9658536585366,1.56,PRT,Europe & Central Asia,High income
Portugal,1991,21096.4284610415,74.0146341463415,1.56,PRT,Europe & Central Asia,High income
Portugal,1992,21342.8565638582,74.3121951219512,1.54,PRT,Europe & Central Asia,High income
Portugal,1993,20881.2060699675,74.5121951219512,1.52,PRT,Europe & Central Asia,High income
Portugal,1994,21026.0209145347,74.9146341463415,1.45,PRT,Europe & Central Asia,High income
Portugal,1995,21850.740004652,75.3121951219512,1.41,PRT,Europe & Central Asia,High income
Portugal,2009,26743.1979904258,78.7268292682927,1.34,PRT,Europe & Central Asia,High income
Portugal,1997,23422.3365254069,75.4121951219512,1.47,PRT,Europe & Central Asia,High income
Portugal,1998,24420.9481126354,75.7121951219512,1.47,PRT,Europe & Central Asia,High income
Portugal,1999,25227.3885769824,75.9634146341463,1.5,PRT,Europe & Central Asia,High income
Portugal,2000,25999.490687324,76.3146341463415,1.55,PRT,Europe & Central Asia,High income
Portugal,2001,26318.4780060543,76.8146341463415,1.45,PRT,Europe & Central Asia,High income
Portugal,2002,26375.9645090982,77.0658536585366,1.46,PRT,Europe & Central Asia,High income
Portugal,2003,26031.6495899131,77.219512195122,1.44,PRT,Europe & Central Asia,High income
Portugal,2004,26439.9333354366,77.6707317073171,1.4,PRT,Europe & Central Asia,High income
Portugal,2005,26593.2857037278,78.0707317073171,1.41,PRT,Europe & Central Asia,High income
Portugal,2006,26957.6363702978,78.419512195122,1.37,PRT,Europe & Central Asia,High income
Portugal,2007,27575.2364597729,78.3219512195122,1.35,PRT,Europe & Central Asia,High income
Portugal,2008,27590.3747959133,78.5243902439025,1.39,PRT,Europe & Central Asia,High income
Portugal,2013,25654.6142954091,80.7219512195122,1.21,PRT,Europe & Central Asia,High income
Portugal,2010,27238.4606724422,79.0268292682927,1.39,PRT,Europe & Central Asia,High income
Portugal,2011,26780.2149060404,80.4707317073171,1.35,PRT,Europe & Central Asia,High income
Portugal,2012,25805.8498346706,80.3731707317073,1.28,PRT,Europe & Central Asia,High income
Portugal,2017,28034.619961314,81.1243902439025,1.36,PRT,Europe & Central Asia,High income
Portugal,2014,26023.6978492184,81.1219512195122,1.23,PRT,Europe & Central Asia,High income
Portugal,2015,26607.8328143368,81.1243902439025,1.31,PRT,Europe & Central Asia,High income
Portugal,2016,27205.9178026354,81.1243902439025,1.36,PRT,Europe & Central Asia,High income
Portugal,2018,28687.4842278729,,,PRT,Europe & Central Asia,High income
Portugal,2019,,,,PRT,Europe & Central Asia,High income
Palau,2017,16474.1935310989,,,PLW,East Asia & Pacific,High income
Palau,1960,,,,PLW,East Asia & Pacific,High income
Palau,1961,,,,PLW,East Asia & Pacific,High income
Palau,1962,,,,PLW,East Asia & Pacific,High income
Palau,1963,,,,PLW,East Asia & Pacific,High income
Palau,1964,,,,PLW,East Asia & Pacific,High income
Palau,1965,,,,PLW,East Asia & Pacific,High income
Palau,1966,,,,PLW,East Asia & Pacific,High income
Palau,1967,,,,PLW,East Asia & Pacific,High income
Palau,1968,,,,PLW,East Asia & Pacific,High income
Palau,1969,,,,PLW,East Asia & Pacific,High income
Palau,1970,,,,PLW,East Asia & Pacific,High income
Palau,1971,,,,PLW,East Asia & Pacific,High income
Palau,1972,,,,PLW,East Asia & Pacific,High income
Palau,1973,,,,PLW,East Asia & Pacific,High income
Palau,1974,,,,PLW,East Asia & Pacific,High income
Palau,1975,,,,PLW,East Asia & Pacific,High income
Palau,1976,,,,PLW,East Asia & Pacific,High income
Palau,1977,,,,PLW,East Asia & Pacific,High income
Palau,1978,,,,PLW,East Asia & Pacific,High income
Palau,1979,,,,PLW,East Asia & Pacific,High income
Palau,1980,,,,PLW,East Asia & Pacific,High income
Palau,1981,,,,PLW,East Asia & Pacific,High income
Palau,1982,,,,PLW,East Asia & Pacific,High income
Palau,1983,,,,PLW,East Asia & Pacific,High income
Palau,1984,,,,PLW,East Asia & Pacific,High income
Palau,1985,,,,PLW,East Asia & Pacific,High income
Palau,1986,,,,PLW,East Asia & Pacific,High income
Palau,1987,,,,PLW,East Asia & Pacific,High income
Palau,1988,,,,PLW,East Asia & Pacific,High income
Palau,1989,,,,PLW,East Asia & Pacific,High income
Palau,1990,,69.0692682926829,2.84,PLW,East Asia & Pacific,High income
Palau,1991,,,,PLW,East Asia & Pacific,High income
Palau,1992,,,,PLW,East Asia & Pacific,High income
Palau,1993,,,,PLW,East Asia & Pacific,High income
Palau,1994,,,,PLW,East Asia & Pacific,High income
Palau,1995,,71.8446341463415,2.33,PLW,East Asia & Pacific,High income
Palau,1996,,,,PLW,East Asia & Pacific,High income
Palau,1997,,,,PLW,East Asia & Pacific,High income
Palau,1998,,,,PLW,East Asia & Pacific,High income
Palau,1999,,,,PLW,East Asia & Pacific,High income
Palau,2000,12350.06020677,70.4936585365854,1.83,PLW,East Asia & Pacific,High income
Palau,2001,12979.5693371719,,,PLW,East Asia & Pacific,High income
Palau,2002,13321.4187929954,,,PLW,East Asia & Pacific,High income
Palau,2003,12778.4546521974,,,PLW,East Asia & Pacific,High income
Palau,2004,13358.526326889,,,PLW,East Asia & Pacific,High income
Palau,2005,14019.4461857906,69.1292682926829,2.02,PLW,East Asia & Pacific,High income
Palau,2006,13880.2281464922,,,PLW,East Asia & Pacific,High income
Palau,2007,14288.2040290311,,,PLW,East Asia & Pacific,High income
Palau,2008,13851.2612369622,,,PLW,East Asia & Pacific,High income
Palau,2009,13328.4795719466,,,PLW,East Asia & Pacific,High income
Palau,2010,13630.0306038503,,,PLW,East Asia & Pacific,High income
Palau,2011,14534.2166081906,,,PLW,East Asia & Pacific,High income
Palau,2012,15146.6691040423,,2.23,PLW,East Asia & Pacific,High income
Palau,2013,14856.6257736007,,,PLW,East Asia & Pacific,High income
Palau,2014,15548.3450841119,,,PLW,East Asia & Pacific,High income
Palau,2015,17132.2812298022,,2.21,PLW,East Asia & Pacific,High income
Palau,2016,17164.1955109039,,,PLW,East Asia & Pacific,High income
Palau,2018,17202.2706384039,,,PLW,East Asia & Pacific,High income
Palau,2019,,,,PLW,East Asia & Pacific,High income
Paraguay,1997,8819.2886862172,69.88,3.911,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1960,,63.881,6.5,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1961,,64.105,6.489,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1962,,64.314,6.472,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1963,,64.5,6.447,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1964,,64.659,6.41,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1965,,64.793,6.356,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1966,,64.908,6.276,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1967,,65.015,6.17,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1968,,65.124,6.041,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1969,,65.241,5.894,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1970,,65.368,5.739,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1971,,65.506,5.591,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1972,,65.653,5.458,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1973,,65.806,5.351,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1974,,65.964,5.272,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1975,,66.13,5.223,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1976,,66.302,5.198,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1977,,66.481,5.189,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1978,,66.664,5.186,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1979,,66.847,5.183,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1980,,67.026,5.174,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1981,,67.192,5.155,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1982,,67.343,5.126,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1983,,67.479,5.087,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1984,,67.603,5.037,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1985,,67.723,4.974,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1986,,67.85,4.9,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1987,,67.993,4.818,PRY,Latin America & Caribbean,Upper middle income
Paraguay,1988,,68.157,4.73,PRY,Latin America & Caribbean,Upper middle income
