state,year,names,plate,region,region.name,price,income,pop,intrate
28,2000,Mississippi,MS,5,Plains,86.15564484,8.952800453,2848440,4.316413724
28,2001,Mississippi,MS,5,Plains,88.32881378,9.144021767,2857716,4.27670472
28,2002,Mississippi,MS,5,Plains,89.27640812,9.296513155,2866733,4.923007058
28,2003,Mississippi,MS,5,Plains,90.3446657,9.532882248,2881281,3.41878811
29,1975,Missouri,MO,4,Great Lakes,101.553738,8.030617125,4795383,-0.534228233
29,1976,Missouri,MO,4,Great Lakes,100.4997136,8.264839735,4823554,2.887458524
29,1977,Missouri,MO,4,Great Lakes,102.090691,8.55056612,4845042,1.244855695
29,1978,Missouri,MO,4,Great Lakes,108.2324961,8.686911074,4871171,0.656108775
29,1979,Missouri,MO,4,Great Lakes,106.3919445,8.544339013,4889327,-2.338449449
29,1980,Missouri,MO,4,Great Lakes,100,8.142734428,4921966,-0.70735763
29,1981,Missouri,MO,4,Great Lakes,89.4687371,8.29008663,4932069,5.358646223
29,1982,Missouri,MO,4,Great Lakes,83.52996349,8.220139881,4929456,6.821642465
29,1983,Missouri,MO,4,Great Lakes,85.46863114,8.627488368,4943735,8.482571965
29,1984,Missouri,MO,4,Great Lakes,88.24131914,9.297665338,4975276,9.562397795
29,1985,Missouri,MO,4,Great Lakes,90.37146709,9.524036697,5000260,7.760773292
29,1986,Missouri,MO,4,Great Lakes,94.00214635,9.82787663,5023055,7.629990245
29,1987,Missouri,MO,4,Great Lakes,96.64025694,9.901258998,5056702,6.114674941
29,1988,Missouri,MO,4,Great Lakes,96.24438829,10.11070351,5081737,6.638235914
29,1989,Missouri,MO,4,Great Lakes,93.13786696,10.14333704,5095844,4.118694542
29,1990,Missouri,MO,4,Great Lakes,89.25077628,10.00591247,5128880,4.278581362
29,1991,Missouri,MO,4,Great Lakes,87.75779383,10.18744232,5170800,5.694366437
29,1992,Missouri,MO,4,Great Lakes,88.05837526,10.55895897,5217101,6.190912761
29,1993,Missouri,MO,4,Great Lakes,87.97608271,10.59215932,5271175,5.161783256
29,1994,Missouri,MO,4,Great Lakes,89.44618043,10.78158585,5324497,5.236362592
29,1995,Missouri,MO,4,Great Lakes,91.01628992,10.80287258,5378247,4.86731863
29,1996,Missouri,MO,4,Great Lakes,92.05320784,10.90626135,5431553,4.38387041
29,1997,Missouri,MO,4,Great Lakes,93.76828424,11.16973669,5481193,5.079761911
29,1998,Missouri,MO,4,Great Lakes,96.60700681,11.57824135,5521765,5.49066831
29,1999,Missouri,MO,4,Great Lakes,99.35690722,11.69686291,5561948,5.055058641
29,2000,Missouri,MO,4,Great Lakes,101.4709933,11.97650685,5605995,4.19216673
29,2001,Missouri,MO,4,Great Lakes,104.9252751,11.9636284,5636220,4.539990163
29,2002,Missouri,MO,4,Great Lakes,109.6346009,12.31422168,5669544,5.421501884
29,2003,Missouri,MO,4,Great Lakes,111.976495,12.42786684,5704484,3.161168931
30,1975,Montana,MT,7,Rocky Mountain,92.82471914,8.398725252,749208,-0.822670498
30,1976,Montana,MT,7,Rocky Mountain,99.3384098,8.414774195,758521,2.91421174
30,1977,Montana,MT,7,Rocky Mountain,102.6586407,8.277694733,771354,0.362362146
30,1978,Montana,MT,7,Rocky Mountain,116.2967357,8.788586856,784043,-0.446726903
30,1979,Montana,MT,7,Rocky Mountain,115.1012161,8.352436455,789167,-0.906884941
30,1980,Montana,MT,7,Rocky Mountain,100,7.955040368,788752,-3.315639249
30,1981,Montana,MT,7,Rocky Mountain,91.87423253,8.114216888,795325,3.73156379
30,1982,Montana,MT,7,Rocky Mountain,90.44686641,8.043172721,803984,7.558573983
30,1983,Montana,MT,7,Rocky Mountain,90.55850028,8.25504646,814029,10.41726527
30,1984,Montana,MT,7,Rocky Mountain,93.89686053,8.453341548,820904,9.050825057
30,1985,Montana,MT,7,Rocky Mountain,90.62942814,8.393996013,822320,8.880395121
30,1986,Montana,MT,7,Rocky Mountain,89.9813363,8.782385014,813738,7.984554546
30,1987,Montana,MT,7,Rocky Mountain,84.12108797,8.860962819,805064,7.059843
30,1988,Montana,MT,7,Rocky Mountain,82.16082042,8.737092405,800200,6.46647245
30,1989,Montana,MT,7,Rocky Mountain,79.9973298,9.133625779,799634,4.665128236
30,1990,Montana,MT,7,Rocky Mountain,77.81874336,8.997110117,800204,2.213734845
30,1991,Montana,MT,7,Rocky Mountain,77.70506731,9.038513603,809680,3.171691872
30,1992,Montana,MT,7,Rocky Mountain,82.09036823,8.99299906,825770,4.551185666
30,1993,Montana,MT,7,Rocky Mountain,87.91078442,9.224057023,844761,4.452051444
30,1994,Montana,MT,7,Rocky Mountain,94.19303594,8.918542279,861306,4.591007492
30,1995,Montana,MT,7,Rocky Mountain,97.3676066,8.906290291,876553,4.590774761
30,1996,Montana,MT,7,Rocky Mountain,98.96270736,8.917465703,886254,4.011846889
30,1997,Montana,MT,7,Rocky Mountain,98.4871658,8.959925663,889865,3.829192396
30,1998,Montana,MT,7,Rocky Mountain,99.02965225,9.240541452,892431,3.689019848
30,1999,Montana,MT,7,Rocky Mountain,98.57412121,9.134953433,897507,4.045847996
30,2000,Montana,MT,7,Rocky Mountain,98.80997589,9.338814629,903380,3.985735533
30,2001,Montana,MT,7,Rocky Mountain,100.8509048,9.711879183,905954,3.519503218
30,2002,Montana,MT,7,Rocky Mountain,104.5644904,9.725034768,910372,4.571607689
30,2003,Montana,MT,7,Rocky Mountain,109.703433,10.04459501,917621,4.099890337
31,1975,Nebraska,NE,4,Great Lakes,100.0133259,8.698635599,1541440,-0.217653244
31,1976,Nebraska,NE,4,Great Lakes,103.4763887,8.558775798,1548901,3.126425057
31,1977,Nebraska,NE,4,Great Lakes,108.9814665,8.538213427,1554466,1.303291856
31,1978,Nebraska,NE,4,Great Lakes,107.4730445,9.202484115,1560826,1.338015043
31,1979,Nebraska,NE,4,Great Lakes,106.5052425,8.55810772,1564356,-3.685265457
31,1980,Nebraska,NE,4,Great Lakes,100,8.014620021,1572296,-0.530145598
31,1981,Nebraska,NE,4,Great Lakes,92.69995906,8.638313898,1578517,6.240200288
31,1982,Nebraska,NE,4,Great Lakes,93.85197732,8.701943992,1581776,8.934796036
31,1983,Nebraska,NE,4,Great Lakes,90.19827587,8.732927774,1584293,6.413582885
31,1984,Nebraska,NE,4,Great Lakes,87.83366473,9.476809191,1588638,8.806232384
31,1985,Nebraska,NE,4,Great Lakes,86.43962475,9.723705136,1584661,8.357082149
31,1986,Nebraska,NE,4,Great Lakes,87.71359188,9.95368481,1574328,8.096612254
31,1987,Nebraska,NE,4,Great Lakes,84.91814186,9.994166295,1566544,5.407774601
31,1988,Nebraska,NE,4,Great Lakes,82.59446613,10.22225756,1571477,5.978547598
31,1989,Nebraska,NE,4,Great Lakes,81.65549746,10.32749234,1574858,5.741660436
31,1990,Nebraska,NE,4,Great Lakes,81.99632875,10.6362049,1581660,5.767172983
31,1991,Nebraska,NE,4,Great Lakes,81.36176317,10.55556072,1595919,4.725069744
31,1992,Nebraska,NE,4,Great Lakes,83.08841831,10.78730727,1611687,5.804677248
31,1993,Nebraska,NE,4,Great Lakes,84.62416685,10.68793408,1625590,4.428970936
31,1994,Nebraska,NE,4,Great Lakes,88.99352154,10.95431429,1639041,5.671776922
31,1995,Nebraska,NE,4,Great Lakes,91.0335533,11.09871861,1656992,4.798471811
31,1996,Nebraska,NE,4,Great Lakes,92.0587904,11.51391755,1673740,3.124676462
31,1997,Nebraska,NE,4,Great Lakes,94.063466,11.33897967,1686418,4.528900627
31,1998,Nebraska,NE,4,Great Lakes,97.31898888,11.86304568,1695816,5.256139152
31,1999,Nebraska,NE,4,Great Lakes,99.98682458,12.1014649,1704764,5.594645591
31,2000,Nebraska,NE,4,Great Lakes,99.41904444,12.0887139,1713165,3.642788977
31,2001,Nebraska,NE,4,Great Lakes,100.2843229,12.19494656,1719000,3.776413774
31,2002,Nebraska,NE,4,Great Lakes,102.5174268,12.39107011,1727564,5.451795953
31,2003,Nebraska,NE,4,Great Lakes,103.9821847,12.94333496,1739291,3.962806439
32,1975,Nevada,NV,8,Far West,81.17284611,9.939065072,619847,-0.898421456
32,1976,Nevada,NV,8,Far West,84.35415377,10.21612475,646823,3.169793326
32,1977,Nevada,NV,8,Far West,90.95364145,10.38258699,678134,0.61336961
32,1978,Nevada,NV,8,Far West,100.298063,10.71037981,719345,-0.216777734
32,1979,Nevada,NV,8,Far West,109.057769,10.72890617,765121,1.421728773
32,1980,Nevada,NV,8,Far West,100,10.2996575,810215,-2.199683392
32,1981,Nevada,NV,8,Far West,97.0533622,9.91003638,847656,2.006322408
32,1982,Nevada,NV,8,Far West,96.00439734,9.598149731,881538,6.565679344
32,1983,Nevada,NV,8,Far West,93.0661521,9.96223007,901978,11.22533541
32,1984,Nevada,NV,8,Far West,87.09052547,10.11155054,924921,7.174157267
32,1985,Nevada,NV,8,Far West,84.49694579,10.21727826,951032,7.229614439
32,1986,Nevada,NV,8,Far West,85.76173503,10.335002,980614,6.111537156
32,1987,Nevada,NV,8,Far West,84.49293231,10.36734273,1023374,6.027503087
32,1988,Nevada,NV,8,Far West,82.04773661,10.65261521,1075023,5.385460139
32,1989,Nevada,NV,8,Far West,82.05540606,10.82111722,1137382,4.476493772
32,1990,Nevada,NV,8,Far West,84.47025414,10.87405227,1220695,4.910893743
32,1991,Nevada,NV,8,Far West,85.85404943,10.71814763,1296171,4.472209373
32,1992,Nevada,NV,8,Far West,86.29303928,11.01670667,1351367,4.858678459
32,1993,Nevada,NV,8,Far West,86.04414184,11.02034832,1411215,4.587435793
32,1994,Nevada,NV,8,Far West,86.05694445,11.36276668,1499298,6.335345306
32,1995,Nevada,NV,8,Far West,87.1614942,11.63623853,1581578,5.658537926
32,1996,Nevada,NV,8,Far West,87.75471156,11.82042479,1666320,5.086707028
32,1997,Nevada,NV,8,Far West,86.75408066,11.79485227,1764104,3.901604125
32,1998,Nevada,NV,8,Far West,86.66775394,11.939216,1853191,3.401616712
32,1999,Nevada,NV,8,Far West,83.98949519,11.81491015,1934718,2.899062585
32,2000,Nevada,NV,8,Far West,82.8135065,11.7447109,2018104,3.25548908
32,2001,Nevada,NV,8,Far West,83.74030962,11.41528859,2094633,1.839472736
32,2002,Nevada,NV,8,Far West,87.66582352,11.40589224,2167455,4.872409566
32,2003,Nevada,NV,8,Far West,93.8031934,11.60237689,2241154,3.925929073
33,1975,New Hampshire,NH,1,New England,91.76513668,7.474375745,830025,0.222399566
33,1976,New Hampshire,NH,1,New England,92.95009755,7.692713053,847025,1.177097392
33,1977,New Hampshire,NH,1,New England,96.15528957,7.996910225,871860,2.986546092
33,1978,New Hampshire,NH,1,New England,101.453504,8.479653905,893974,3.627371206
33,1979,New Hampshire,NH,1,New England,106.0961575,8.635935377,911893,-0.120669823
33,1980,New Hampshire,NH,1,New England,100,8.69803841,924250,-0.143092706
33,1981,New Hampshire,NH,1,New England,92.02219183,8.730932317,936621,3.61057164
33,1982,New Hampshire,NH,1,New England,92.10434331,9.252924769,947720,9.836105139
33,1983,New Hampshire,NH,1,New England,95.41622104,9.626784963,958134,7.637472892
33,1984,New Hampshire,NH,1,New England,104.1826516,10.25398838,976863,7.916073319
33,1985,New Hampshire,NH,1,New England,119.1964588,10.5840717,996753,6.982156214
33,1986,New Hampshire,NH,1,New England,142.8875646,11.01130743,1025054,6.49362294
33,1987,New Hampshire,NH,1,New England,157.5582207,11.33324348,1054289,5.101305748
33,1988,New Hampshire,NH,1,New England,153.7950811,11.52846515,1082576,3.823510135
33,1989,New Hampshire,NH,1,New England,145.6672992,11.42219015,1104523,3.697505469
33,1990,New Hampshire,NH,1,New England,128.8513983,10.87772817,1112384,3.69471988
33,1991,New Hampshire,NH,1,New England,113.4828314,10.84098143,1109929,4.471217434
33,1992,New Hampshire,NH,1,New England,107.1708233,10.99312278,1117784,5.687560964
33,1993,New Hampshire,NH,1,New England,103.5089278,10.81284204,1129458,4.36656856
33,1994,New Hampshire,NH,1,New England,100.9355396,11.27316931,1142560,6.662936401
33,1995,New Hampshire,NH,1,New England,99.61147156,11.50666005,1157561,5.229443722
33,1996,New Hampshire,NH,1,New England,100.2183103,11.85307829,1174719,4.448797647
33,1997,New Hampshire,NH,1,New England,101.0530223,11.69386149,1189425,4.483710239
33,1998,New Hampshire,NH,1,New England,105.327316,12.2208663,1205940,4.293646268
33,1999,New Hampshire,NH,1,New England,111.6938546,12.33297212,1222014,4.568144037
33,2000,New Hampshire,NH,1,New England,121.3361217,12.85256596,1240472,3.394951635
33,2001,New Hampshire,NH,1,New England,130.8324903,12.6274421,1258974,2.869666957
33,2002,New Hampshire,NH,1,New England,142.6668166,12.75539567,1274405,3.914204406
33,2003,New Hampshire,NH,1,New England,150.4026125,12.63783806,1287687,1.975525148
34,1975,New Jersey,NJ,2,Mideast,87.22537083,8.978839233,7341417,1.44174192
34,1976,New Jersey,NJ,2,Mideast,84.62682308,9.164778675,7344079,2.699037028
34,1977,New Jersey,NJ,2,Mideast,84.20346433,9.441937997,7342027,2.911232173
34,1978,New Jersey,NJ,2,Mideast,89.81470398,9.881426346,7356414,3.269101475
34,1979,New Jersey,NJ,2,Mideast,98.72040046,9.976617669,7373048,1.2851062
34,1980,New Jersey,NJ,2,Mideast,100,10.08423566,7376330,1.144811524
34,1981,New Jersey,NJ,2,Mideast,95.67037831,10.19487436,7407471,4.872618534
34,1982,New Jersey,NJ,2,Mideast,93.80972214,10.39812371,7430970,8.17653552
34,1983,New Jersey,NJ,2,Mideast,93.93930173,10.79136249,7467784,7.427829209
34,1984,New Jersey,NJ,2,Mideast,102.0184723,11.35966361,7515474,7.820607918
34,1985,New Jersey,NJ,2,Mideast,113.3074762,11.57188568,7565530,7.719531201
34,1986,New Jersey,NJ,2,Mideast,132.4468896,11.8519848,7622161,5.762626488
34,1987,New Jersey,NJ,2,Mideast,153.5756953,11.99258734,7670741,4.424757228
34,1988,New Jersey,NJ,2,Mideast,160.0409475,12.63723561,7712333,4.992534532
34,1989,New Jersey,NJ,2,Mideast,152.2694856,12.79522278,7726086,3.828672906
34,1990,New Jersey,NJ,2,Mideast,138.7452689,12.67410169,7762963,3.448555846
34,1991,New Jersey,NJ,2,Mideast,128.1575336,12.30388694,7814676,4.320851268
34,1992,New Jersey,NJ,2,Mideast,125.0709249,12.63484188,7880508,4.611818536
34,1993,New Jersey,NJ,2,Mideast,123.0759102,12.41193397,7948915,4.263286401
34,1994,New Jersey,NJ,2,Mideast,119.6827836,12.40144551,8014306,5.59590395
34,1995,New Jersey,NJ,2,Mideast,116.6524414,12.73389533,8083242,5.092991265
34,1996,New Jersey,NJ,2,Mideast,115.5424148,12.93653416,8149596,4.512697826
34,1997,New Jersey,NJ,2,Mideast,114.6776207,13.1761196,8218808,4.951821581
34,1998,New Jersey,NJ,2,Mideast,117.6544281,13.6739709,8287418,4.905614563
34,1999,New Jersey,NJ,2,Mideast,121.1489789,13.72979979,8359592,5.102073715
34,2000,New Jersey,NJ,2,Mideast,127.8525836,14.40255017,8432116,4.562455905
34,2001,New Jersey,NJ,2,Mideast,137.1900249,14.39084222,8504114,4.593193974
34,2002,New Jersey,NJ,2,Mideast,149.7981642,14.56248528,8575252,3.958549702
34,2003,New Jersey,NJ,2,Mideast,160.6961962,14.51367093,8638396,2.644048158
35,1975,New Mexico,NM,6,Southwest,93.4808142,7.480614762,1162682,-0.932716064
35,1976,New Mexico,NM,6,Southwest,95.89231828,7.675745133,1195162,3.005698326
35,1977,New Mexico,NM,6,Southwest,102.2351076,7.763715127,1225245,-0.055342829
35,1978,New Mexico,NM,6,Southwest,102.9997719,7.880538455,1251848,-0.246530032
35,1979,New Mexico,NM,6,Southwest,103.7601193,7.560948757,1280539,-4.790868272
35,1980,New Mexico,NM,6,Southwest,100,7.482650069,1309400,0.605464719
35,1981,New Mexico,NM,6,Southwest,101.583812,7.422098978,1332747,3.532792994
35,1982,New Mexico,NM,6,Southwest,103.4286189,7.245759904,1363822,5.115036261
35,1983,New Mexico,NM,6,Southwest,97.91781025,7.392080606,1394362,6.51879068
35,1984,New Mexico,NM,6,Southwest,94.16718117,7.731662019,1416719,8.997803324
35,1985,New Mexico,NM,6,Southwest,93.28328182,8.021355767,1438360,8.72417188
35,1986,New Mexico,NM,6,Southwest,96.35833315,8.146812751,1462728,8.276643769
35,1987,New Mexico,NM,6,Southwest,94.47141803,8.096922854,1478519,6.723643295
35,1988,New Mexico,NM,6,Southwest,90.51031989,8.271072332,1490336,7.126337381
35,1989,New Mexico,NM,6,Southwest,90.18024355,8.555502565,1503901,7.426550212
35,1990,New Mexico,NM,6,Southwest,87.47087051,8.69798605,1521574,5.011747477
35,1991,New Mexico,NM,6,Southwest,86.80344095,8.79383648,1555305,4.955317059
35,1992,New Mexico,NM,6,Southwest,88.10800765,8.837034033,1595442,4.46627694
35,1993,New Mexico,NM,6,Southwest,89.84912876,8.806422384,1636453,3.084793526
35,1994,New Mexico,NM,6,Southwest,94.88644613,8.752914156,1682398,3.639059953
35,1995,New Mexico,NM,6,Southwest,97.02638194,8.781440726,1720394,3.378124338
35,1996,New Mexico,NM,6,Southwest,96.24676299,8.722615276,1752326,3.91367343
35,1997,New Mexico,NM,6,Southwest,94.91299434,8.692366747,1774839,4.048022495
35,1998,New Mexico,NM,6,Southwest,95.13781675,8.901369173,1793484,4.156555003
35,1999,New Mexico,NM,6,Southwest,93.62272209,8.791237149,1808082,4.179979845
35,2000,New Mexico,NM,6,Southwest,91.08377366,8.861798192,1821544,3.73737331
35,2001,New Mexico,NM,6,Southwest,90.92047791,9.29897893,1829110,2.511887837
35,2002,New Mexico,NM,6,Southwest,92.54328466,9.485072905,1852044,4.57956253
35,2003,New Mexico,NM,6,Southwest,96.35678288,9.75137776,1874614,4.595813116
36,1975,New York,NY,2,Mideast,103.1571012,8.694662447,18032254,1.44174192
36,1976,New York,NY,2,Mideast,93.99248546,8.766820043,17974654,2.699037028
36,1977,New York,NY,2,Mideast,97.54625636,9.040418712,17851507,2.911232173
36,1978,New York,NY,2,Mideast,95.21831826,9.348993217,17720421,3.269101475
36,1979,New York,NY,2,Mideast,99.02902403,9.398327389,17633646,1.2851062
36,1980,New York,NY,2,Mideast,100,9.424453317,17566754,1.144811524
36,1981,New York,NY,2,Mideast,96.08795742,9.525624095,17567731,4.872618534
36,1982,New York,NY,2,Mideast,103.6294161,9.779501208,17589737,8.17653552
36,1983,New York,NY,2,Mideast,104.5798142,10.10388128,17686907,7.427829209
36,1984,New York,NY,2,Mideast,116.4900616,10.72253402,17745676,7.820607918
36,1985,New York,NY,2,Mideast,132.457867,10.93122468,17791678,7.719531201
36,1986,New York,NY,2,Mideast,151.4451694,11.24471913,17833421,5.762626488
36,1987,New York,NY,2,Mideast,168.2339041,11.27994035,17868844,4.424757228
36,1988,New York,NY,2,Mideast,173.4429735,11.82612353,17941309,4.992534532
36,1989,New York,NY,2,Mideast,166.4565899,11.93554376,17983084,3.828672906
36,1990,New York,NY,2,Mideast,155.5341703,11.96419373,18020784,3.448555846
36,1991,New York,NY,2,Mideast,147.1535408,11.76510934,18122510,4.320851268
36,1992,New York,NY,2,Mideast,145.0894745,11.78139497,18246653,4.611818536
36,1993,New York,NY,2,Mideast,141.6414623,11.50463966,18374954,4.263286401
36,1994,New York,NY,2,Mideast,135.6236648,11.51917496,18459470,5.59590395
36,1995,New York,NY,2,Mideast,131.4078934,11.7773508,18524104,5.092991265
36,1996,New York,NY,2,Mideast,130.1886117,11.91020195,18588460,4.512697826
36,1997,New York,NY,2,Mideast,128.7772317,12.13491962,18656546,4.951821581
36,1998,New York,NY,2,Mideast,133.1709408,12.51415994,18755906,4.905614563
36,1999,New York,NY,2,Mideast,138.5765772,12.6609749,18882725,5.102073715
36,2000,New York,NY,2,Mideast,147.0704792,12.99343866,18997344,4.562455905
36,2001,New York,NY,2,Mideast,157.3935484,12.78370539,19074843,4.593193974
36,2002,New York,NY,2,Mideast,170.0262887,12.91660505,19134293,3.958549702
36,2003,New York,NY,2,Mideast,182.3239497,12.94523881,19190115,2.644048158
37,1975,North Carolina,NC,5,Plains,105.0211885,6.881621111,5535097,1.429097816
37,1976,North Carolina,NC,5,Plains,104.1176827,7.09828321,5593463,2.576236563
37,1977,North Carolina,NC,5,Plains,104.0607509,7.156614434,5668494,1.355029375
37,1978,North Carolina,NC,5,Plains,107.0188194,7.394764616,5740286,1.417943112
37,1979,North Carolina,NC,5,Plains,104.894355,7.253146487,5801563,-0.756847403
37,1980,North Carolina,NC,5,Plains,100,7.17168341,5898980,0.581336356
37,1981,North Carolina,NC,5,Plains,97.19871238,7.328446836,5956653,5.399354494
37,1982,North Carolina,NC,5,Plains,95.07835524,7.47800916,6019108,8.409860447
37,1983,North Carolina,NC,5,Plains,95.16058743,7.728534191,6077059,7.637472892
37,1984,North Carolina,NC,5,Plains,97.2596903,8.335355336,6164004,8.011629944
37,1985,North Carolina,NC,5,Plains,100.3346199,8.552719539,6253957,7.252900365
37,1986,North Carolina,NC,5,Plains,103.5796029,8.813231571,6321576,6.127322164
37,1987,North Carolina,NC,5,Plains,106.0269223,8.9548188,6403693,5.872848367
37,1988,North Carolina,NC,5,Plains,105.83887,9.310214277,6480591,5.662229907
37,1989,North Carolina,NC,5,Plains,103.0942078,9.364893486,6565462,3.632694818
37,1990,North Carolina,NC,5,Plains,99.41887278,9.290125802,6664016,3.553755566
37,1991,North Carolina,NC,5,Plains,97.44883367,9.187205424,6784280,4.722371745
37,1992,North Carolina,NC,5,Plains,97.92283399,9.579312599,6897214,5.691469092
37,1993,North Carolina,NC,5,Plains,97.37210417,9.619931227,7042818,4.089659534
37,1994,North Carolina,NC,5,Plains,99.78665865,9.794280913,7187398,6.038725762
37,1995,North Carolina,NC,5,Plains,102.4641922,9.990499736,7344674,5.573671427
37,1996,North Carolina,NC,5,Plains,104.4206903,10.15346402,7500670,4.637971239
37,1997,North Carolina,NC,5,Plains,107.5567605,10.46870853,7656825,5.522492379
37,1998,North Carolina,NC,5,Plains,111.6108156,10.7850419,7809121,5.250229697
37,1999,North Carolina,NC,5,Plains,113.4623023,10.93101728,7949361,5.005726335
37,2000,North Carolina,NC,5,Plains,113.9074893,11.18929015,8077662,4.411648109
37,2001,North Carolina,NC,5,Plains,117.1564974,11.13387369,8195249,4.513551388
37,2002,North Carolina,NC,5,Plains,118.2355839,11.20221282,8305820,4.163898188
37,2003,North Carolina,NC,5,Plains,118.9691623,11.20579044,8407248,2.879747204
38,1975,North Dakota,ND,4,Great Lakes,95.91065772,8.776004444,638469,0.691269355
38,1976,North Dakota,ND,4,Great Lakes,104.1314593,8.022206907,645293,2.371704493
38,1977,North Dakota,ND,4,Great Lakes,108.3501046,7.81375805,649168,1.272046737
38,1978,North Dakota,ND,4,Great Lakes,102.3913067,9.00363296,650648,0.009544784
38,1979,North Dakota,ND,4,Great Lakes,109.5838239,8.235400688,652152,-1.252742855
38,1980,North Dakota,ND,4,Great Lakes,100,6.932456677,654380,1.106110535
38,1981,North Dakota,ND,4,Great Lakes,94.28372698,8.102014602,659504,2.575770374
38,1982,North Dakota,ND,4,Great Lakes,68.84483104,8.042990254,668972,4.318064821
38,1983,North Dakota,ND,4,Great Lakes,79.16321421,8.216146417,676687,9.908523123
38,1984,North Dakota,ND,4,Great Lakes,85.38185333,8.611192069,680499,9.154992089
38,1985,North Dakota,ND,4,Great Lakes,79.32034258,8.649894975,676979,7.660389081
38,1986,North Dakota,ND,4,Great Lakes,79.40908069,8.75768233,669513,7.720907796
38,1987,North Dakota,ND,4,Great Lakes,76.83507063,8.829663619,661141,6.466537406
38,1988,North Dakota,ND,4,Great Lakes,71.02377934,7.73150633,655330,4.813917305
38,1989,North Dakota,ND,4,Great Lakes,69.29611632,8.455739742,646351,5.242749891
38,1990,North Dakota,ND,4,Great Lakes,67.71196805,8.981665537,637685,5.305062552
38,1991,North Dakota,ND,4,Great Lakes,67.5996371,8.922409077,635753,6.127210397
38,1992,North Dakota,ND,4,Great Lakes,68.06334115,9.40089424,638223,4.673187055
38,1993,North Dakota,ND,4,Great Lakes,69.21044037,9.072272418,641216,4.155469679
38,1994,North Dakota,ND,4,Great Lakes,71.25437103,9.474410814,644804,4.850508979
38,1995,North Dakota,ND,4,Great Lakes,72.66427197,9.128639798,647832,5.249906884
38,1996,North Dakota,ND,4,Great Lakes,73.24216815,9.912507423,650382,4.090184443
38,1997,North Dakota,ND,4,Great Lakes,73.35766897,9.423544771,649716,4.983663817
38,1998,North Dakota,ND,4,Great Lakes,75.907713,10.27728605,647532,4.682713755
38,1999,North Dakota,ND,4,Great Lakes,74.79227376,10.08022761,644259,3.931963441
38,2000,North Dakota,ND,4,Great Lakes,72.91598784,10.48190031,641082,3.542750007
38,2001,North Dakota,ND,4,Great Lakes,74.11000338,10.37481832,636285,3.389062303
38,2002,North Dakota,ND,4,Great Lakes,76.13637561,10.59800128,633911,4.750538726
38,2003,North Dakota,ND,4,Great Lakes,78.89338805,11.33539662,633837,3.960919023
39,1975,Ohio,OH,3,Southeast,100.2014148,8.489722981,10770498,0.30562563
39,1976,Ohio,OH,3,Southeast,103.0311236,8.901544648,10752731,3.57412379
39,1977,Ohio,OH,3,Southeast,106.5422911,9.194512899,10771232,1.416258865
39,1978,Ohio,OH,3,Southeast,112.3504142,9.433304454,10795431,1.530116911
39,1979,Ohio,OH,3,Southeast,111.772446,9.168561011,10798562,-2.789871398
39,1980,Ohio,OH,3,Southeast,100,8.769894775,10800650,-2.196415008
39,1981,Ohio,OH,3,Southeast,91.97952195,8.604750249,10788336,4.168523044
39,1982,Ohio,OH,3,Southeast,83.98379886,8.481957562,10757085,6.278454989
39,1983,Ohio,OH,3,Southeast,80.84964732,8.370910759,10737631,4.661269017
39,1984,Ohio,OH,3,Southeast,79.55272238,8.990253431,10737743,9.213665272
39,1985,Ohio,OH,3,Southeast,79.48582128,9.252394748,10734926,8.550944766
39,1986,Ohio,OH,3,Southeast,82.25559186,9.534394167,10730272,7.547510099
39,1987,Ohio,OH,3,Southeast,85.38274082,9.582943525,10760081,6.403980394
39,1988,Ohio,OH,3,Southeast,87.63866086,9.903191729,10798554,6.2222882
39,1989,Ohio,OH,3,Southeast,87.52073004,10.00517133,10829216,4.243085408
39,1990,Ohio,OH,3,Southeast,86.94492974,10.05871505,10864162,4.314661461
39,1991,Ohio,OH,3,Southeast,86.9701301,9.891353888,10945762,4.817284682
39,1992,Ohio,OH,3,Southeast,89.0737123,10.21363279,11029431,6.221121885
39,1993,Ohio,OH,3,Southeast,90.20227071,10.20665208,11101140,4.692868433
39,1994,Ohio,OH,3,Southeast,91.83351372,10.41799795,11152454,5.082075915
39,1995,Ohio,OH,3,Southeast,93.80612867,10.49588787,11202751,5.195085574
39,1996,Ohio,OH,3,Southeast,95.87714591,10.49436731,11242827,4.634751612
39,1997,Ohio,OH,3,Southeast,97.36925392,10.77027171,11277357,4.600035982
39,1998,Ohio,OH,3,Southeast,99.64619289,11.0624797,11311536,4.189046069
39,1999,Ohio,OH,3,Southeast,101.5698115,11.24706597,11335454,5.366169906
39,2000,Ohio,OH,3,Southeast,101.9384426,11.39563966,11363337,4.293902187
39,2001,Ohio,OH,3,Southeast,104.5311707,11.26556749,11385833,4.207558671
39,2002,Ohio,OH,3,Southeast,107.9920731,11.64525756,11408699,6.260586272
39,2003,Ohio,OH,3,Southeast,109.9752327,11.93289357,11435798,4.012698097
40,1975,Oklahoma,OK,6,Southwest,89.2128951,7.981850431,2771858,0.340911901
40,1976,Oklahoma,OK,6,Southwest,91.80615591,8.132852225,2823396,2.465118793
40,1977,Oklahoma,OK,6,Southwest,96.04651135,8.292974241,2865935,0.987901883
40,1978,Oklahoma,OK,6,Southwest,103.7510209,8.513591009,2913056,1.339093786
