country,year,exports,imports,resimp,gnp,pgnp,gnpw,pm,px,cpi,pw,exrate,consump,invest,income,pop,reserves,money,trend,pwcpi,importspmpx,pmcpi,pxpw
Ethiopia,1970,-9.91208,-9.06781,-11.03595,-5.54723,-5.62595435770751,-2.06173,3.89889,3.947,3.61631,-0.43268,1.20773,-5.6487,-7.78487,-5.66415,10.329571947847,-20.10376,-7.53024,7,-1.36258133333072,-9.11592,4.88775558598809,4.64857618598809
Ethiopia,1971,-9.79151,-9.04916,-11.19844,-5.52408,-5.66780122529644,-2.03124,3.94756,3.83038,3.62167,-0.39992,1.20458,-5.6118,-7.73768,-5.64458,10.3544039235482,-20.2476,-7.54399,8,-1.3377959394596,-8.93198,4.93106058598809,4.50181318598809
Ethiopia,1972,-9.67555,-9.18943,-10.91162,-5.48,-5.70964809288538,-1.97946,3.97635,3.88012,3.55906,-0.35673,1.11111,-5.57636,-7.61393,-5.60614,10.3794421893586,-20.10105,-7.35601,9,-1.31276538227017,-9.0932,5.02246758598809,4.58912518598809
Ethiopia,1973,-9.55457,-9.21845,-10.40187,-5.52602,-5.75149496047431,-1.93468,4.02825,4.0238,3.6444,-0.23325,1.01389,-5.64764,-7.76822,-5.65991,10.3909626626939,-19.62032,-7.19081,10,-1.36619947990535,-9.214,4.98901158598809,4.70088618598809
Ethiopia,1974,-9.54275,-9.0149,-10.31541,-5.52468,-5.79334182806324,-1.96828,4.1218,4.08508,3.72666,-0.0609,1,-5.64464,-7.90914,-5.65691,10.4132526141048,-19.33031,-7.15128,11,-1.2898998979275,-8.97818,5.00031058598809,4.60361018598809
Ethiopia,1975,-9.57323,-8.97123,-10.41495,-5.61849,-5.83518869565217,-1.98457,4.17161,3.97443,3.79031,0.02754,1,-5.66803,-7.94504,-5.76916,10.4386934571952,-19.38618,-7.1484,12,-1.2651068979275,-8.77405,4.98647758598809,4.40452318598809
Ethiopia,1976,-10.01403,-8.86987,-10.56202,-5.80617,-5.87703556324111,-1.94049,4.2261,4.54722,4.0413,0.07295,1,-5.8836,-8.2236,-5.95194,10.4645593485486,-19.43189,-7.305,13,-1.4706888979275,-9.19099,4.78997848598809,4.93190118598809
Ethiopia,1977,-9.87259,-8.75813,-11.10384,-5.85687,-5.91888243083004,-1.9037,4.30203,4.56177,4.1954,0.13249,1,-5.9034,-8.35493,-6.02294,10.4890772781557,-19.86197,-7.32025,14,-1.5652428979275,-9.01787,4.71181028598809,4.88691718598809
Ethiopia,1978,-9.97484,-8.84035,-11.47925,-5.98841,-5.96072929841897,-1.86462,4.40672,4.55592,4.36564,0.20736,1,-6.0025,-8.57647,-6.1679,10.5123559011206,-20.3196,-7.35267,15,-1.6606228979275,-8.98955,4.64624628598809,4.80618718598809
Ethiopia,1979,-9.91984,-8.64589,-11.68953,-6.0383,-6.00257616600791,-1.87369,4.4892,4.63918,4.48763,0.32551,1,-6.06857,-8.47387,-6.22867,10.5357428083699,-20.33542,-7.39121,16,-1.6644558979275,-8.79587,4.60674338598809,4.77130418598809
Ethiopia,1980,-9.63279,-8.53922,-12.64137,-6.11464,-6.04442303359684,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-6.16155,-8.31176,-6.32613,10.5589327880304,-21.18059,-7.40958,17,-1.6498698979275,-8.53922,4.60517018598809,4.60517018598809
Ethiopia,1981,-9.63793,-8.63839,-11.59759,-6.11407,-6.08626990118577,-1.92453,4.69601,4.44587,4.62399,0.54502,1,-6.14378,-8.27418,-6.34406,10.5825357326517,-20.23598,-7.43268,18,-1.5813108979275,-8.38825,4.67719428598809,4.35847918598809
Ethiopia,1982,-9.69332,-8.50956,-12.10327,-6.17878,-6.1281167687747,-1.95756,4.64621,4.4068,4.69501,0.56493,1,-6.20014,-8.19778,-6.4174,10.6065849896918,-20.61283,-7.4217,19,-1.6324228979275,-8.27015,4.55637518598809,4.29949718598809
Ethiopia,1983,-9.66321,-8.47978,-12.48934,-6.13507,-6.16996363636364,-1.92532,4.60186,4.3724,4.71492,0.57744,1,-6.15973,-8.32517,-6.41387,10.6307945122615,-20.96912,-7.32594,20,-1.6398198979275,-8.25032,4.49211398598809,4.25259018598809
Ethiopia,1984,-9.58801,-8.29848,-13.64851,-6.25609,-6.21181050395257,-1.87559,4.57708,4.40906,4.80074,0.601,1,-6.27644,-8.29909,-6.53467,10.6558465220399,-21.94699,-7.32986,21,-1.7020706979275,-8.13046,4.38151258598809,4.26569938598809
Ethiopia,1985,-9.87062,-8.34187,-12.50932,-6.44405,-6.2536573715415,-1.85898,4.54712,4.4473,4.97051,0.59618,1,-6.4401,-8.61698,-6.73167,10.6770619130045,-20.85119,-7.39432,22,-1.8766619979275,-8.24205,4.18178008598809,4.30875808598809
Ethiopia,1986,-9.67388,-8.42276,,-6.47667,-6.29550423913044,-1.83253,4.70148,,,0.56669,1,,,,10.7128610020642,,,23,-1.9509349979275,-8.20541,4.29135898598809,4.37508508598809
Kenya,1963,-7.80939,-6.69252,-11.75067,-3.72656,,,2.82928672605324,3.19685203613596,3.35166,,,-3.87234,-5.69187,-3.87249,,-18.44319,-5.1925,,,,,
Kenya,1964,-7.73826,-6.66599,-11.84365,-3.66253,-3.58332869565218,-2.21541,2.82929,3.20847,3.34604,-0.58577,0.96525,-3.84784,-5.66734,-3.81792,9.17626639164243,-18.50964,-5.16802,1,-1.46951404176529,-7.04517,4.08842018598809,4.28724418598809
Kenya,1965,-7.74073,-6.58728,-11.72926,-3.75411,-3.58154201581028,-2.16165,2.84903,3.19839,3.39451,-0.56591,0.96525,-3.90819,-5.66166,-3.92013,9.2137346050442,-18.31654,-5.20819,2,-1.49813304176529,-6.93664,4.05969518598809,4.25729518598809
Kenya,1966,-7.6367,-6.4096,-10.99555,-3.67488,-3.57975533596838,-2.1123,2.84903,3.19839,3.43399,-0.53332,0.96525,-3.8703,-5.32929,-3.83161,9.23960786965675,-17.40515,-5.13039,3,-1.50502204176529,-6.75896,4.02021618598809,4.22470618598809
Kenya,1967,-7.74935,-6.47209,-10.63222,-3.6784,-3.57796865612648,-2.0949,2.84903,3.19839,3.44967,-0.53132,0.96525,-3.86644,-5.24118,-3.8514,9.27378454453272,-17.10431,-5.07894,4,-1.51870404176529,-6.82145,4.00453418598809,4.22269418598809
Kenya,1968,-7.817,-6.52274,-10.38718,-3.62472,-3.57618197628459,-2.057,2.8618,3.20961,3.45474,-0.50662,0.96525,-3.80389,-5.24582,-3.80131,9.30873669383238,-16.90992,-5.01395,5,-1.49907004176529,-6.87055,4.01223318598809,4.20922818598809
Kenya,1969,-7.79175,-6.56602,-9.90255,-3.56734,-3.57439529644269,-2.04203,2.87441,3.22071,3.45284,-0.46834,0.96525,-3.77902,-5.17629,-3.74288,9.3461815948876,-16.46857,-4.879,6,-1.45889504176529,-6.91232,4.02673718598809,4.18204318598809
Kenya,1970,-7.79517,-6.3939,-9.90406,-3.52198,-3.57260861660079,-2.06173,2.89915,3.31506,3.47352,-0.43268,0.96525,-3.73139,-5.01898,-3.70044,9.37788664318798,-16.29796,-4.6878,7,-1.44390504176529,-6.80981,4.03080518598809,4.24074318598809
Kenya,1971,-7.76519,-6.2616,-10.44694,-3.48041,-3.57082193675889,-2.03124,2.98124,3.27424,3.50975,-0.39992,0.96525,-3.67731,-4.84189,-3.6937,9.41629707186757,-16.70854,-4.68973,8,-1.44738104176529,-6.5546,4.07665418598809,4.16715718598809
Kenya,1972,-7.70321,-6.46522,-10.25985,-3.47163,-3.569035256917,-1.97946,3.09755,3.31506,3.56897,-0.35673,0.96525,-3.66674,-4.95128,-3.70208,9.44998699538941,-16.72507,-4.6522,9,-1.46340604176529,-6.68273,4.13375218598809,4.16479218598809
Kenya,1973,-7.56362,-6.51017,-10.333,-3.4688,-3.5672485770751,-1.93468,3.27198,3.45492,3.65816,-0.23325,0.94611,-3.62475,-5.02772,-3.67461,9.4834162920386,-16.84317,-4.55384,10,-1.44915433554788,-6.69311,4.21898918598809,4.20119218598809
Kenya,1974,-7.64442,-6.42702,-11.05333,-3.46116,-3.5654618972332,-1.96828,3.67414,3.73366,3.82144,-0.0609,0.96525,-3.65761,-4.67524,-3.67948,9.51731001263339,-17.48035,-4.66826,11,-1.42005004176529,-6.48654,4.45786818598809,4.28754818598809
Kenya,1975,-7.70998,-6.71845,-11.15314,-3.52711,-3.5636752173913,-1.98457,3.90847,3.87457,3.996,0.02754,0.99232,-3.62147,-5.17585,-3.77815,9.55527647452987,-17.87159,-4.72303,12,-1.47850954099755,-6.68455,4.51764518598809,4.31237018598809
Kenya,1976,-7.75128,-6.76987,-10.72353,-3.46147,-3.56188853754941,-1.94049,4.06008,4.17647,4.1038,0.07295,1.13069,-3.65258,-5.01051,-3.69124,9.58754293171596,-17.4934,-4.64663,13,-1.41036483208643,-6.88626,4.56145518598809,4.43831718598809
Kenya,1977,-7.72944,-6.62231,-10.38849,-3.38463,-3.56010185770751,-1.9037,4.13718,4.52717,4.24276,0.13249,1.11845,-3.66138,-4.78015,-3.59026,9.6230456400898,-17.0108,-4.43695,14,-1.50067309970552,-7.0123,4.49958418598809,4.74036318598809
Kenya,1978,-7.83388,-6.39741,-11.19392,-3.47832,-3.55831517786561,-1.86462,4.19088,4.35851,4.39937,0.20736,1.04451,-3.66142,-4.64842,-3.75878,9.65931167690818,-17.59133,-4.49212,15,-1.65080902200001,-6.56504,4.39667718598809,4.56522318598809
Kenya,1979,-7.88613,-6.62807,-10.62951,-3.47884,-3.55652849802372,-1.87369,4.34073,4.42629,4.4762,0.32551,1.01351,-3.6229,-4.92297,-3.74721,9.68911771191117,-17.25758,-4.47055,16,-1.63961234426803,-6.71363,4.46970018598809,4.54498818598809
Kenya,1980,-7.92354,-6.5448,-11.29768,-3.48738,-3.55474181818182,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-3.6622,-4.65961,-3.78117,9.72118581554576,-17.84248,-4.60487,17,-1.6498698979275,-6.5448,4.60517018598809,4.60517018598809
Kenya,1981,-7.99636,-6.89993,-11.81821,-3.50037,-3.55295513833992,-1.92453,4.84904,4.69467,4.71671,0.54502,1.21622,-3.68295,-4.72633,-3.79012,9.76088641094666,-18.71814,-4.6346,18,-1.47829020969513,-6.74556,4.73749718598809,4.41153218598809
Kenya,1982,-8.08681,-7.11543,-11.71957,-3.61741,-3.55116845849802,-1.95756,4.99155,4.79217,4.90305,0.56493,1.47297,-3.76841,-5.0681,-3.90944,9.8000694269944,-18.835,-4.73048,19,-1.45317812725319,-6.91605,4.69367318598809,4.29759118598809
Kenya,1983,-8.1189,-7.40606,-10.98759,-3.64088,-3.54938177865613,-1.92532,5.23958,4.97569,5.01197,0.57744,1.7973,-3.83868,-5.16083,-3.91774,9.83884219902552,-18.39365,-4.81463,20,-1.35058335915165,-7.14217,4.83278018598809,4.26960118598809
Kenya,1984,-8.15047,-7.27769,-11.10102,-3.67875,-3.54759509881423,-1.87559,5.26258,5.1579,5.10837,0.601,1.94594,-3.86035,-5.2017,-3.94567,9.87724608734259,-18.37871,-4.82845,21,-1.34396674711589,-7.17301,4.75938718598809,4.34877818598809
Kenya,1985,-8.1368,-7.40787,-11.08151,-3.71114,-3.54580841897233,-1.85898,5.42985,5.14294,5.23111,0.59618,2.21622,-3.90485,-5.19534,-3.99503,9.9154653810815,-18.48938,-4.89229,22,-1.34147185599185,-7.12096,4.80391218598809,4.20858518598809
Kenya,1986,-8.02513,-7.41804,,-3.63227,-3.54402173913044,-1.83253,5.52611,,,0.56669,2.18919,,,,9.95327707432421,,,23,-1.42203528552898,-7.07416,4.86136518598809,4.28965318598809
Tunisia,1963,-6.97129,-6.5513,-9.61462,-6.0978,,,3.51544028309256,2.69370954951629,3.76306,,,-6.24511,-7.51817,-6.32026,,-16.16592,-7.20029,,,,,
Tunisia,1964,-6.80834,-6.50727,-10.39601,-6.09283,-6.15119184782608,-2.21541,3.62824,2.60855,3.80421,-0.58577,1.10198,-6.22773,-7.46345,-6.32074,8.41847611472371,-16.90328,-7.22184,1,-1.79521446778179,-5.48758,4.42919128598809,3.55484705438809
Tunisia,1965,-6.94775,-6.52591,-10.29062,-6.05815,-6.09710476284585,-2.16165,3.78043,2.813,3.86828,-0.56591,1.29644,-6.18648,-7.31827,-6.28496,8.43814890182412,-16.81653,-7.22422,2,-1.67690498304376,-5.55848,4.51731998598809,3.57692305438809
Tunisia,1966,-6.85041,-6.56608,-10.58352,-6.06768,-6.04301767786561,-2.1123,3.81578,2.85222,3.90701,-0.53332,1.29644,-6.20789,-7.4285,-6.29928,8.45956301925701,-17.1496,-7.16148,3,-1.68304398304376,-5.60252,4.51393528598809,3.58355405438809
Tunisia,1967,-6.8099,-6.54413,-10.2855,-6.08548,-5.98893059288538,-2.0949,3.81663,2.85222,3.93652,-0.53132,1.29644,-6.21655,-7.44345,-6.31591,8.48052920704465,-16.82963,-7.1502,4,-1.71055398304376,-5.57972,4.48527838598809,3.58155405438809
Tunisia,1968,-6.74065,-6.69032,-10.31889,-6.03175,-5.93484350790514,-2.057,3.83047,2.813,3.96119,-0.50662,1.29644,-6.22498,-7.4693,-6.26097,8.50106380948635,-17.00921,-7.074,5,-1.71052898304376,-5.67285,4.47444528598809,3.51763905438809
Tunisia,1969,-6.70703,-6.56205,-10.46408,-6.01308,-5.8807564229249,-2.04203,3.84467,2.813,4.00132,-0.46834,1.29644,-6.18558,-7.46655,-6.27587,8.52317526309379,-17.02613,-7.07779,6,-1.71236998304376,-5.53038,4.44852838598809,3.47935805438809
Tunisia,1970,-6.59695,-6.48655,-10.13883,-5.93413,-5.82666933794467,-2.06173,3.88399,2.813,4.01241,-0.43268,1.29644,-6.07883,-7.53928,-6.18894,8.54286093816481,-16.62538,-7.02094,7,-1.68780498304376,-5.41556,4.47674828598809,3.44369305438809
Tunisia,1971,-6.59337,-6.41576,-9.37198,-5.84433,-5.77258225296443,-2.03124,3.90813,2.89931,4.07073,-0.39992,1.2913,-6.03871,-7.45219,-6.0952,8.55641390456952,-15.78774,-6.91605,8,-1.71733956665703,-5.40694,4.44256828598809,3.50122105438809
Tunisia,1972,-6.32301,-6.23004,-9.28112,-5.67952,-5.71849516798419,-1.97946,3.93131,2.91458,4.08933,-0.35673,1.17812,-5.90066,-7.20614,-5.92914,8.57168137670031,-15.51116,-6.784,9,-1.7844790819141,-5.21331,4.44714738598809,3.56503105438809
Tunisia,1973,-6.35696,-6.10584,-9.28705,-5.66269,-5.66440808300395,-1.93468,3.98224,3.0912,4.13549,-0.23325,1.0411,-5.8544,-7.22745,-5.92095,8.58110651715989,-15.39289,-6.66564,10,-1.83079118302893,-5.2148,4.45192428598809,3.74182105438809
Tunisia,1974,-6.34538,-5.93811,-9.44805,-5.44666,-5.61032099802372,-1.96828,4.2826,3.84192,4.17531,-0.0609,1.07792,-5.70825,-6.91074,-5.72198,8.60520406873895,-15.38616,-6.46948,11,-1.66351307129729,-5.49743,4.71245748598809,4.28542375438809
Tunisia,1975,-6.55423,-5.9038,-9.80023,-5.44122,-5.55623391304348,-1.98457,4.3684,3.84092,4.26634,0.02754,0.99337,-5.748,-6.60179,-5.7437,8.63230599851674,-15.70403,-6.40036,12,-1.74778310560788,-5.37632,4.70723278598809,4.27767905438809
Tunisia,1976,-6.41837,-5.70883,-10.00585,-5.42819,-5.50214682806324,-1.94049,4.35789,3.72691,4.31842,0.07295,1.05883,-5.66436,-6.61654,-5.72547,8.6604273213739,-15.71468,-6.32681,13,-1.69064110459511,-5.07785,4.64463918598809,4.05443445438809
Tunisia,1977,-6.62644,-5.6408,-10.1886,-5.38156,-5.44805974308301,-1.9037,4.38073,3.90117,4.38328,0.13249,1.05926,-5.59328,-6.57649,-5.68804,8.68777945826496,-15.8294,-6.29334,14,-1.69555317840557,-5.16124,4.60262138598809,4.16875635438809
Tunisia,1978,-6.55596,-5.61626,-10.08476,-5.33604,-5.39397265810277,-1.86462,4.3854,3.93607,4.43438,0.20736,1.01877,-5.56849,-6.50448,-5.6621,8.71275994206548,-15.70102,-6.19723,15,-1.71076071224543,-5.16693,4.55618448598809,4.16775335438809
Tunisia,1979,-6.41621,-5.40489,-10.17124,-5.24864,-5.33988557312253,-1.87369,4.48029,4.27905,4.50976,0.32551,1.0037,-5.53186,-6.47167,-5.63901,8.73552515357888,-15.57613,-6.13063,16,-1.68289685768988,-5.20365,4.57569718598809,4.40748005438809
Tunisia,1980,-6.6095,-5.40201,-10.33382,-5.18571,-5.28579848814229,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-5.45776,-6.40889,-5.57175,8.76248951607268,-15.73583,-6.07925,17,-1.6498698979275,-5.40201,4.60517018598809,4.60517018598809
Tunisia,1981,-6.46199,-5.29693,-10.5562,-5.16237,-5.23171140316206,-1.92453,4.74924,4.76462,4.69043,0.54502,1.21926,-5.42728,-6.2839,-5.55266,8.79026908103726,-15.85313,-6.03538,18,-1.44949860218973,-5.31231,4.66398108598809,4.47899736438809
Tunisia,1982,-6.42774,-5.20985,-10.4715,-5.1679,-5.17762431818182,-1.95756,4.83606,4.82841,4.81867,0.56493,1.45852,-5.3938,-6.30818,-5.59703,8.81433039292109,-15.68135,-6.00791,19,-1.37864657657733,-5.2022,4.62256408598809,4.34370128438809
Tunisia,1983,-6.41967,-5.22589,-10.47182,-5.14029,-5.12353723320158,-1.92532,4.88081,4.87716,4.90453,0.57744,1.67605,-5.36014,-6.35661,-5.56011,8.8378263640077,-15.69771,-5.94446,20,-1.31298936497704,-5.22224,4.58144838598809,4.24092088438809
Tunisia,1984,-6.42438,-5.14773,-10.85045,-5.10653,-5.06945014822134,-1.87559,4.95098,4.96807,4.98497,0.601,1.91803,-5.3254,-6.23898,-5.56721,8.85651849701986,-15.99818,-5.93073,21,-1.23501168189556,-5.16482,4.57117308598809,4.17340978438809
Tunisia,1985,-6.45559,-5.33567,-11.25369,-5.09932,-5.01536306324111,-1.85898,5.01109,4.99484,5.06259,0.59618,2.0605,-5.3377,-6.43504,-5.532,8.88183630500415,-16.58936,-5.91359,22,-1.24580142773076,-5.31942,4.55366398598809,4.13334998438809
Tunisia,1986,-6.50182,-5.39732,,-5.17931,-4.96127597826087,-1.83253,5.05082,,,0.56669,1.9605,,,,8.91998807096852,,,23,-1.38103508677725,-5.32224,4.53739638598809,4.19350545438809
Morocco,1963,-6.90749,-7.1088,-10.67386,-3.68767,,,3.41842150263329,3.74862717843822,3.68562,,,-3.80265,-5.76684,-3.84202,,-17.78266,-4.85192,,,,,
Morocco,1964,-6.80794,-7.12448,-11.45041,-3.69512,-3.64417380434782,-2.21541,3.44301,3.74863,3.72521,-0.58577,1.29628,-3.82403,-5.93667,-3.84943,9.41385248134116,-18.57489,-4.89402,1,-1.55382627395001,-7.4301,4.32297018598809,4.53253518598809
Morocco,1965,-6.89553,-7.18057,-10.83314,-3.70282,-3.62543507905138,-2.16165,3.45939,3.80912,3.7591,-0.56591,1.29628,-3.83999,-5.94253,-3.85781,9.43635978403586,-18.01371,-4.88397,2,-1.56785327395001,-7.5303,4.30545918598809,4.57315818598809
Morocco,1966,-6.98324,-7.12339,-11.09553,-3.7476,-3.60669635375494,-2.1123,3.4809,3.86617,3.74903,-0.53332,1.29628,-3.85733,-5.98755,-3.9238,9.46288737365964,-18.21892,-4.90837,3,-1.52519827395001,-7.50866,4.33704118598809,4.59761318598809
Morocco,1967,-7.01783,-7.06712,-11.33615,-3.70149,-3.5879576284585,-2.0949,3.4795,3.86617,3.741,-0.53132,1.29628,-3.83222,-5.67365,-3.89903,9.48729005784892,-18.40327,-4.83641,4,-1.51516227395001,-7.45379,4.34367318598809,4.59561918598809
Morocco,1968,-6.94174,-7.03309,-11.3129,-3.62843,-3.56921890316206,-2.057,3.46772,3.80912,3.74573,-0.50662,1.29628,-3.80652,-5.37703,-3.83225,9.52310522479543,-18.34599,-4.75736,5,-1.49519127395001,-7.37449,4.32716018598809,4.51388018598809
Morocco,1969,-6.90583,-7.07314,-11.08596,-3.53952,-3.55048017786561,-2.04203,3.4916,3.80912,3.7746,-0.46834,1.29628,-3.64213,-5.69013,-3.72784,9.5645121856968,-18.1591,-4.72427,6,-1.48577727395001,-7.39066,4.32217618598809,4.47559418598809
Morocco,1970,-6.96261,-6.97311,-11.09074,-3.50845,-3.53174145256917,-2.06173,3.53617,3.83819,3.78759,-0.43268,1.29628,-3.62828,-5.35875,-3.72869,9.59838800604728,-18.06385,-4.69524,7,-1.46311027395001,-7.27513,4.35375418598809,4.46900118598809
Morocco,1971,-6.98522,-7.00723,-10.90102,-3.45311,-3.51300272727273,-2.03124,3.5808,3.87659,3.82777,-0.39992,1.29359,-3.58749,-5.32735,-3.65132,9.60292285425333,-17.90825,-4.62056,8,-1.47260959904149,-7.30302,4.35820618598809,4.47672918598809
Morocco,1972,-6.79472,-7.00943,-10.7216,-3.44808,-3.49426400197628,-1.97946,3.57969,3.82614,3.86493,-0.35673,1.17877,-3.57479,-5.53913,-3.65693,9.62350906446938,-17.73103,-4.50955,9,-1.55953037597972,-7.25588,4.31993418598809,4.47603818598809
Morocco,1973,-6.62905,-6.86511,-11.02253,-3.41982,-3.47552527667984,-1.93468,3.66249,3.85952,3.9054,-0.23325,1.0525,-3.57993,-5.38589,-3.64473,9.6616707359563,-17.88764,-4.43627,10,-1.5898256113531,-7.06214,4.36226018598809,4.49923618598809
Morocco,1974,-6.70486,-6.73448,-11.09261,-3.30341,-3.4567865513834,-1.96828,4.05557,4.59345,4.0668,-0.0609,1.1197,-3.5552,-4.92152,-3.58224,9.6912836321603,-17.82709,-4.36836,11,-1.51698010564348,-7.27236,4.59394818598809,4.99891918598809
Morocco,1975,-6.99334,-6.601,-11.51344,-3.32281,-3.43804782608696,-1.98457,4.10782,4.66823,4.14266,0.02754,1.03859,-3.51333,-4.74661,-3.61176,9.72118569554813,-18.11444,-4.29186,12,-1.57959587389162,-7.16141,4.57033418598809,5.06047018598809
Morocco,1976,-6.89893,-6.59485,-11.29679,-3.31112,-3.41930910079051,-1.94049,4.1783,4.42715,4.22435,0.07295,1.13237,-3.44149,-4.62704,-3.56448,9.75074393566467,-17.89164,-4.23579,13,-1.52942911642833,-6.8437,4.55912318598809,4.68751818598809
Morocco,1977,-6.82698,-6.50697,-11.44751,-3.28055,-3.40057037549407,-1.9037,4.27943,4.37311,4.34303,0.13249,1.15385,-3.45862,-4.38671,-3.55536,9.78007593609693,-17.95448,-4.2047,14,-1.56977072095905,-6.60065,4.54158218598809,4.55515518598809
Morocco,1978,-6.77894,-6.70892,-11.20821,-3.3026,-3.38183165019763,-1.86462,4.31308,4.37331,4.43557,0.20736,1.07693,-3.45379,-4.69121,-3.57084,9.80956113988428,-17.91713,-4.17613,15,-1.65643249722301,-6.76915,4.48269118598809,4.54947318598809
Morocco,1979,-6.64985,-6.67805,-11.56457,-3.29094,-3.36309292490119,-1.87369,4.41939,4.43933,4.51524,0.32551,1,-3.43387,-4.7199,-3.57731,9.83370838986041,-18.24262,-4.14536,16,-1.6920779979275,-6.69799,4.50932418598809,4.57145208598809
Morocco,1980,-6.65387,-6.76868,-12.03427,-3.28807,-3.34435419960474,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-3.43196,-4.79439,-3.53338,9.86329010253067,-18.80295,-4.15951,17,-1.6498698979275,-6.76868,4.60517018598809,4.60517018598809
Morocco,1981,-6.64727,-6.74105,-12.59248,-3.35299,-3.3256154743083,-1.92453,4.853,4.79961,4.72295,0.54502,1.33334,-3.44485,-4.86986,-3.64093,9.89373994863246,-19.33353,-4.16508,18,-1.39258482548822,-6.68766,4.73522518598809,4.42453818598809
Morocco,1982,-6.67252,-6.73327,-12.67058,-3.33304,-3.30687674901186,-1.95756,4.95143,4.82643,4.8227,0.56493,1.53846,-3.42636,-4.79464,-3.5997,9.92422087405303,-19.40385,-4.1756,19,-1.32932198183554,-6.60827,4.73390318598809,4.28835618598809
Morocco,1983,-6.59889,-6.84177,-13.16237,-3.35142,-3.28813802371542,-1.92532,5.06056,4.91927,4.88356,0.57744,1.82052,-3.49679,-4.93715,-3.61095,9.94702561520161,-20.00414,-4.10073,20,-1.20933772336163,-6.70048,4.78217718598809,4.20035018598809
Morocco,1984,-6.58131,-6.76738,-13.86591,-3.39007,-3.26939929841897,-1.87559,5.25189,5.12461,5.00059,0.601,2.25641,-3.52798,-4.94025,-3.63809,9.97417874772129,-20.63329,-4.14503,21,-1.08815084321531,-6.6401,4.85648218598809,4.16747418598809
Morocco,1985,-6.58898,-6.79505,-13.2092,-3.36602,-3.25066057312253,-1.85898,5.37447,5.23518,5.07517,0.59618,2.58975,-3.52845,-4.85844,-3.64101,10.0015663960514,-20.00425,-4.08469,22,-1.02977155197142,-6.65576,4.90447518598809,4.14506718598809
Morocco,1986,-6.55467,-6.96108,,-3.33762,-3.23192184782609,-1.83253,5.39689,,,0.56669,2.33334,,,,10.0302521330924,,,23,-1.24740318040152,-6.74881,4.84301518598809,4.22827618598809
Malawi,1963,-8.98787,-8.14005,-8.4694,-6.9108,,,3.12786453970925,3.73151683871351,3.36453,,,-6.84132,-9.00449,-7.30208,,-16.60945,-8.58092,,,,,
Malawi,1964,-8.79677,-7.87347,-8.77899,-6.672,-6.50997499999999,-2.21541,3.15663,3.6709,3.38134,-0.58577,0.87956,-6.60337,-9.28425,-6.99726,8.27639597712713,-16.65246,-8.49591,1,-1.59777588347907,-8.38774,4.38046778598809,4.84264769698809
Malawi,1965,-8.73423,-7.56671,-9.1221,-6.56371,-6.50533513833992,-2.16165,3.17512,3.72059,3.42263,-0.56591,0.87956,-6.52743,-8.61631,-6.88725,8.3049908165392,-16.68881,-8.50396,2,-1.61921668347907,-8.11218,4.35765478598809,4.87246689698809
Malawi,1966,-8.53886,-7.32941,-9.59973,-6.4907,-6.50069527667984,-2.1123,3.19578,3.68807,3.44426,-0.53332,0.87956,-6.46614,-8.32196,-6.72812,8.33279067091844,-16.92914,-8.40103,3,-1.60824598347907,-7.8217,4.35669478598809,4.80736759698809
Malawi,1967,-8.34485,-7.43048,-9.49527,-6.50053,-6.49605541501976,-2.0949,3.20689,3.63278,3.47352,-0.53132,0.89177,-6.47863,-8.56118,-6.75376,8.35726032693269,-16.92575,-8.3346,4,-1.62172341411165,-7.85637,4.33854518598809,4.73627369698809
Malawi,1968,-8.48081,-7.40107,-9.50379,-6.57142,-6.49141555335969,-2.057,3.27593,3.74037,3.5701,-0.50662,1.02615,-6.53714,-8.46048,-6.8174,8.38366179879172,-16.90486,-8.3805,5,-1.55323655203452,-7.86551,4.31100208598809,4.67882959698809
Malawi,1969,-8.47361,-7.37061,-9.66608,-6.5146,-6.48677569169961,-2.04203,3.29206,3.78828,3.57879,-0.46834,1.02615,-6.51547,-8.27766,-6.73348,8.4069317971587,-17.03669,-8.28296,6,-1.52364805203452,-7.86683,4.31844198598809,4.68844809698809
Malawi,1970,-8.45223,-7.26788,-9.47677,-6.54153,-6.48213583003953,-2.06173,3.27902,3.84906,3.66995,-0.43268,1.02615,-6.63085,-7.96889,-6.79779,8.4320709379994,-16.74465,-8.25272,7,-1.57915355203452,-7.83792,4.21423888598809,4.71356259698809
Malawi,1971,-8.36302,-7.24359,-9.52594,-6.40197,-6.47749596837945,-2.03124,3.34402,3.93451,3.74856,-0.39992,1.02314,-6.45953,-8.13741,-6.6053,8.45659356928731,-16.76953,-8.16799,8,-1.62794605692653,-7.83408,4.20062488598809,4.76918769698809
Malawi,1972,-8.28507,-7.16095,-9.61094,-6.39548,-6.47285610671937,-1.97946,3.38443,3.8865,3.78419,-0.35673,0.98702,-6.48491,-7.88797,-6.6084,8.48260174664662,-16.77189,-8.12658,9,-1.65632426325694,-7.66302,4.20541248598809,4.71393079698809
